OID_,정비유형,활용유형,위치,Latitude,Longitude,비고,F7,NEAR_FID_hospital,NEAR_DIST_hospital(m),NEAR_FID_school,NEAR_DIST_school(m),NEAR_FID_industry,NEAR_DIST_industry(m)
1349,단순철거,단순철거,경상북도 청송군 파천면 신기리 582-0,36.4809922,129.0330911,#######,,73,6093.252163,891,3978.940836,12129,15580.35828
1350,단순철거,단순철거,경상북도 청송군 진보면 진안리 598-11,36.5264048,129.0377729,#######,,73,1431.413708,830,785.4810662,12129,10557.78101
1351,단순철거,단순철거,경상북도 청송군 진보면 진안리 681-2,36.5206625,129.0379805,#######,,73,1949.003855,102,1354.188659,12129,11175.61443
1352,단순철거,단순철거,경상북도 청송군 진보면 진안리 698-2,36.5184504,129.0390647,#######,,73,2209.612924,102,1482.674368,12129,11395.87273
1353,단순철거,단순철거,경상북도 청송군 진보면 이촌리 9-0,36.5310368,129.0402982,#######,,73,1328.074768,830,223.8962833,12129,10006.18555
1354,단순철거,단순철거,경상북도 청송군 진보면 이촌리 197-3,36.5165236,129.0377707,#######,,73,2344.94001,102,1724.728781,12129,11628.85584
1355,단순철거,단순철거,경상북도 청송군 진보면 이촌리 385-1,36.5187826,129.0313022,#######,,73,1916.926541,34,1609.875067,12129,11519.41363
1356,단순철거,단순철거,경상북도 청송군 진보면 후평리 232-1,36.5312184,129.0265624,#######,,73,489.7344565,34,703.4268616,12129,10323.75269
1357,단순철거,단순철거,경상북도 청송군 부남면 구천리 493-0,36.2852194,129.1042229,#######,,228,22454.67591,350,3190.137613,5495,23810.51029
1358,단순철거,단순철거,경상북도 청송군 부남면 화장리 134-2,36.3123283,129.1583217,#######,,228,19109.65673,485,5024.664057,11767,20423.60571
1359,단순철거,단순철거,경상북도 청송군 부남면 화장리 220-1,36.2979038,129.1483687,#######,,228,19199.05277,350,4776.79727,5495,21341.72172
1360,단순철거,단순철거,경상북도 청송군 부남면 이현리 343-6,36.2916205,129.1946938,#######,,228,15141.11628,817,5282.130502,5495,17790.78641
1361,단순철거,단순철거,경상북도 청송군 부남면 이현리 510-2,36.2962828,129.1799217,#######,,228,16558.20999,817,6299.536912,5495,19096.89423
1362,단순철거,단순철거,경상북도 청송군 부남면 중기리 327-0,36.2409156,129.1752182,#######,,228,15234.47375,817,3535.979638,5495,15850.29205
1363,단순철거,단순철거,경상북도 청송군 부남면 중기리 717-2,36.2680462,129.1647177,#######,,228,16703.36108,817,5019.090818,5495,18187.84677
1364,단순철거,단순철거,경상북도 청송군 부남면 중기리 1065-0,36.2744793,129.1523278,#######,,228,17970.02946,817,6339.037929,5495,19510.69211
1365,단순철거,단순철거,경상북도 청송군 진보면 각산리 293-41,36.5307953,129.0574172,#######,,73,2811.687087,102,813.7025611,12116,9813.330472
1366,단순철거,단순철거,경상북도 청송군 진보면 월전리 1-16,36.5404648,129.0798692,#######,,73,4801.282419,102,3066.334043,12116,8814.779092
1367,단순철거,단순철거,경상북도 청송군 진보면 신촌리 70-0,36.503761,129.118341,#######,,73,8948.737326,93,5642.787475,12116,13649.05029
1368,단순철거,단순철거,경상북도 청송군 진보면 신촌리 229-32,36.496556,129.1169169,#######,,73,9181.717327,93,6447.850146,12116,14359.67778
1369,단순철거,단순철거,경상북도 청송군 진보면 신촌리 232-4,36.4975863,129.1172521,#######,,73,9154.829418,93,6329.589982,12116,14261.26324
1370,단순철거,단순철거,경상북도 청송군 진보면 괴정리 395-1,36.4973462,129.1272622,#######,,73,9970.643567,93,6185.197691,12116,14603.99437
1371,단순철거,단순철거,경상북도 청송군 부남면 대전리 413-0,36.3289118,129.0666718,#######,,73,23228.08127,749,1498.614527,11767,27498.43288
1372,단순철거,단순철거,경상북도 청송군 부남면 하속리 31-0,36.3161673,129.1011839,#######,,228,23896.48958,350,349.371002,11767,24975.71067
1373,단순철거,단순철거,경상북도 청송군 부남면 화장리 226-2,36.2982587,129.1479553,#######,,228,19248.89857,350,4727.868762,5495,21395.39178
1374,단순철거,단순철거,경상북도 청송군 청송읍 청운리 1251-0,36.4007724,129.0683728,#######,,73,15432.22391,578,3383.414837,12116,24225.14536
1375,단순철거,단순철거,경상북도 청송군 청송읍 청운리 1428-0,36.3978028,129.0703401,#######,,73,15795.12508,578,3750.341141,12116,24557.51219
1376,단순철거,단순철거,경상북도 청송군 청송읍 송생리 568-0,36.3900318,129.0892776,#######,,73,17112.41402,578,5264.992427,11767,24501.45749
1377,단순철거,단순철거,경상북도 청송군 청송읍 월외리 407-24,36.4407163,129.1072788,#######,,73,12779.53868,98,4387.480143,12116,20146.21418
1378,단순철거,단순철거,경상북도 청송군 청송읍 부곡리 100-3,36.4507332,129.0964245,#######,,73,11313.16847,98,3761.877812,12116,18886.3361
1379,단순철거,단순철거,경상북도 청송군 청송읍 월막리 191-1,36.4331455,129.0582738,#######,,73,11725.90875,327,304.3935646,12116,20638.67328
1380,단순철거,단순철거,경상북도 청송군 청송읍 월막리 191-4,36.4331577,129.0581413,#######,,73,11721.72423,327,304.793858,12116,20637.67606
1381,단순철거,단순철거,경상북도 청송군 청송읍 월막리 208-3,36.4327948,129.0580254,#######,,73,11758.3344,578,311.2727723,12116,20678.26135
1382,단순철거,단순철거,경상북도 청송군 청송읍 월막리 400-1,36.4334233,129.0541959,#######,,73,11612.67471,505,262.5797394,12116,20621.9674
1383,단순철거,단순철거,경상북도 청송군 청송읍 월막리 405-5,36.4341563,129.0544618,#######,,73,11538.31446,505,178.0905933,12116,20539.5644
1384,단순철거,단순철거,경상북도 청송군 청송읍 월막리 444-6,36.4370011,129.0536464,#######,,73,11214.15909,505,206.3421586,12116,20227.68314
1385,단순철거,단순철거,경상북도 청송군 청송읍 덕리 19-6,36.443214,129.0486219,#######,,73,10447.42267,505,1027.83793,12116,19567.75193
1386,단순철거,단순철거,경상북도 청송군 청송읍 덕리 31-0,36.4436838,129.0487108,#######,,73,10397.72652,505,1066.534516,12116,19515.14517
1387,단순철거,단순철거,경상북도 청송군 청송읍 덕리 256-6,36.4342023,129.0459107,#######,,73,11391.96963,505,849.6894882,12116,20584.34786
1388,단순철거,단순철거,경상북도 청송군 청송읍 덕리 358-0,36.4302463,129.0468383,#######,,73,11838.68968,505,960.8242849,12116,21015.36859
1389,단순철거,단순철거,경상북도 청송군 청송읍 덕리 473-0,36.4323714,129.044255,#######,,73,11571.68329,505,1047.94202,12116,20799.71065
1390,단순철거,단순철거,경상북도 청송군 청송읍 금곡리 491-7,36.411884,129.0594909,#######,,73,14050.21957,578,2017.906413,12116,22995.39768
1391,단순철거,단순철거,경상북도 청송군 청송읍 금곡리 740-12,36.425936,129.0573893,#######,,73,12486.21779,578,452.3818369,12116,21441.10113
1392,단순철거,단순철거,경상북도 청송군 청송읍 금곡리 1056-65,36.4179532,129.0690233,#######,,73,13605.89303,578,1679.816599,12116,22318.82745
1393,단순철거,단순철거,경상북도 청송군 청송읍 청운리 435-5,36.3853625,129.0710866,#######,,73,17151.86858,749,4971.539985,12116,25939.60913
1394,단순철거,단순철거,경상북도 청송군 청송읍 부곡리 239-3,36.4420677,129.0793072,#######,,73,11410.45891,98,1969.491706,12116,19680.09704
1395,단순철거,단순철거,경상북도 청송군 청송읍 부곡리 399-4,36.4434334,129.0770945,#######,,73,11190.93408,98,1848.661651,12116,19516.90852
1396,단순철거,단순철거,경상북도 청송군 주왕산면 지리 256-3,36.3723232,129.0852512,#######,,73,18876.65948,749,4092.479011,11767,24976.41957
1397,단순철거,단순철거,경상북도 청송군 주왕산면 지리 282-1,36.372153,129.0833145,#######,,73,18847.19657,749,3984.11759,11767,25151.30317
1398,단순철거,단순철거,경상북도 청송군 주왕산면 하의리 363-2,36.3812822,129.1196999,#######,,73,19060.22518,485,4138.982106,11767,21813.02809
1399,단순철거,단순철거,경상북도 청송군 주왕산면 하의리 633-2,36.3814469,129.116617,#######,,73,18924.2148,485,4366.930272,11767,22088.02356
1400,단순철거,단순철거,경상북도 청송군 주왕산면 신점리 769-0,36.3514626,129.1133329,#######,,73,21874.89192,485,3821.302728,11767,22833.97276
1401,단순철거,단순철거,경상북도 청송군 주왕산면 주산지리 942-3,36.3592051,129.1600082,#######,,40,19694.03707,365,263.8448395,11767,18555.49354
1402,단순철거,단순철거,경상북도 청송군 청송읍 부곡리 393-0,36.4427558,129.078488,#######,,73,11310.5674,98,1929.798547,12116,19599.24789
1403,단순철거,단순철거,경상북도 청송군 주왕산면 지리 385-1,36.3697873,129.0802068,#######,,73,19027.90909,749,3616.596921,11767,25455.57695
1404,단순철거,단순철거,경상북도 청송군 주왕산면 주산지리 867-2,36.3570483,129.1600831,#######,,40,19745.69525,365,263.0393457,11767,18600.25866
1405,단순철거,단순철거,경상북도 청송군 부남면 감연리 20-15,36.3477205,129.0624667,#######,,73,21106.86067,749,723.5393882,11767,27394.02673
1406,단순철거,단순철거,경상북도 청송군 부남면 감연리 613-0,36.3441949,129.0506369,#######,,73,21360.71702,749,929.2577477,11767,28511.73112
1407,단순철거,단순철거,경상북도 청송군 부남면 대전리 419-0,36.3290498,129.0664513,#######,,73,23209.89074,749,1477.026683,11767,27513.50829
1408,단순철거,단순철거,경상북도 청송군 부남면 대전리 1029-129,36.3451215,129.0652643,#######,,73,21431.23894,749,599.7081907,11767,27203.64871
1409,단순철거,단순철거,경상북도 청송군 부남면 하속리 271-0,36.3163657,129.0972918,#######,,228,24225.20163,139,296.3809811,11767,25296.48336
1410,단순철거,단순철거,경상북도 청송군 부남면 구천리 909-1,36.3116187,129.1002654,#######,,228,23771.65482,350,255.3503248,11767,25232.01831
1411,단순철거,단순철거,경상북도 청송군 부남면 이현리 342-0,36.2918831,129.1945469,#######,,228,15166.33005,817,5313.998587,5495,17820.88804
1412,단순철거,단순철거,경상북도 청송군 부남면 중기리 637-0,36.2768712,129.1641588,#######,,228,17034.7935,817,5590.112895,5495,18791.46241
1413,단순철거,단순철거,경상북도 청송군 진보면 후평리 236-7,36.5306028,129.0262728,#######,,73,558.8738343,34,750.8230913,12129,10396.82488
1414,단순철거,단순철거,경상북도 청송군 진보면 세장리 375-1,36.5533269,129.029885,#######,,73,1986.419907,34,2274.911422,12129,7925.702431
1415,단순철거,단순철거,경상북도 청송군 진보면 진안리 55-6,36.5284609,129.0495142,#######,,73,2200.915351,102,140.6735467,12129,10143.59064
1416,단순철거,단순철거,경상북도 청송군 진보면 진안리 125-15,36.5284408,129.0464576,#######,,73,1949.031111,102,212.7535283,12129,10185.68302
1417,단순철거,단순철거,경상북도 청송군 파천면 신기리 589-0,36.4817502,129.0331444,#######,,73,6009.955995,891,4063.193719,12129,15496.73391
1418,단순철거,단순철거,경상북도 청송군 파천면 중평리 75-1,36.4519167,129.0290098,#######,,73,9295.745037,891,789.7649754,12129,18822.46769
1419,단순철거,단순철거,경상북도 청송군 파천면 지경리 379-1,36.4370782,128.9800582,#######,,73,11709.25726,891,4725.847313,12129,21569.93914
1420,단순철거,단순철거,경상북도 청송군 파천면 신기리 492-1,36.4827392,129.0361024,#######,,73,5932.872845,891,4189.07599,12129,15342.59193
1421,단순철거,단순철거,경상북도 청송군 파천면 신기리 660-2,36.4828756,129.0327296,#######,,73,5882.045765,891,4187.157282,12129,15380.72067
1422,단순철거,단순철거,경상북도 청송군 진보면 진안리 214-3,36.5231641,129.0534445,#######,,73,2774.026403,102,824.4606299,12116,10687.53761
1423,단순철거,단순철거,경상북도 청송군 진보면 진안리 691-2,36.5201305,129.0384661,#######,,73,2022.105914,102,1368.259701,12129,11224.20922
1424,단순철거,단순철거,경상북도 청송군 진보면 이촌리 80-4,36.5293988,129.0366741,#######,,73,1136.399854,34,474.4266465,12129,10257.81964
1425,단순철거,단순철거,경상북도 청송군 진보면 후평리 236-4,36.5305889,129.0265107,#######,,73,559.6699762,34,731.6641731,12129,10391.28404
1426,단순철거,단순철거,경상북도 청송군 진보면 추현리 353-0,36.5527903,128.9944882,#######,,73,3450.857802,34,4163.378511,12132,9628.140306
1427,단순철거,단순철거,경상북도 청송군 진보면 시량리 630-0,36.527942,129.0973641,#######,,73,6396.184533,171,4093.854785,12116,10509.73812
1428,단순철거,단순철거,경상북도 청송군 진보면 신촌리 232-1,36.4979354,129.117375,#######,,73,9146.790475,93,6289.303374,12116,14228.26011
1429,단순철거,단순철거,경상북도 청송군 진보면 괴정리 629-1,36.4856278,129.120679,#######,,73,10093.61593,93,7559.686379,12116,15616.98571
1430,단순철거,단순철거,경상북도 청송군 안덕면 신성리 595-5,36.3066486,128.9773174,#######,,23,21444.25002,321,2083.766626,15072,27181.91701
1431,단순철거,단순철거,경상북도 청송군 안덕면 근곡리 417-0,36.3306148,129.0213862,#######,,73,22763.9525,749,3703.689506,15072,30701.74905
1432,단순철거,단순철거,경상북도 청송군 파천면 중평리 192-0,36.4583097,129.0239663,#######,,73,8586.814481,891,1618.978232,12129,18208.09373
1433,단순철거,단순철거,경상북도 청송군 부남면 양숙리 290-1,36.2780928,129.1272314,#######,,228,20248.63829,350,4696.005385,5495,21629.01574
1434,단순철거,단순철거,경상북도 청송군 부남면 양숙리 291-4,36.2785213,129.1273299,#######,,228,20253.0899,350,4660.959785,5495,21646.20635
1435,단순철거,단순철거,경상북도 청송군 부남면 양숙리 297-0,36.2785492,129.1275574,#######,,228,20234.27205,350,4669.62012,5495,21630.37299
1436,단순철거,단순철거,경상북도 청송군 부남면 양숙리 523-2,36.2948132,129.1231368,#######,,228,21174.04237,350,3018.629628,5495,22950.06095
1437,단순철거,단순철거,경상북도 청송군 부남면 양숙리 806-2,36.281877,129.1194173,#######,,228,21039.75494,350,3978.642907,5495,22447.40788
1438,단순철거,단순철거,경상북도 청송군 현동면 도평리 253-0,36.2857944,129.0568653,#######,,228,26583.04951,897,3228.002038,5495,27596.75559
1439,단순철거,단순철거,경상북도 청송군 현동면 도평리 686-1,36.2915934,129.01907,#######,,23,25539.4502,726,134.7061763,5495,30946.21464
1440,단순철거,단순철거,경상북도 청송군 현동면 도평리 696-0,36.2913461,129.0181586,#######,,23,25471.94104,726,174.1540384,5495,31009.67852
1441,단순철거,단순철거,경상북도 청송군 현동면 도평리 716-3,36.2908624,129.0181463,#######,,23,25489.43435,726,154.9036752,5495,30988.77096
1442,단순철거,단순철거,경상북도 청송군 현동면 거성리 235-7,36.2737769,129.0394644,#######,,228,27834.20648,897,2383.919843,5495,28482.00545
1443,단순철거,단순철거,경상북도 청송군 현동면 거성리 329-0,36.2747533,129.0293671,#######,,23,27087.12242,897,1779.574616,5495,29364.54862
1444,단순철거,단순철거,경상북도 청송군 현동면 눌인리 666-0,36.2540269,129.0370827,#######,,228,27738.2655,897,4173.880651,5495,27933.92246
1445,단순철거,단순철거,경상북도 청송군 현동면 월매리 138-0,36.2408596,129.0235138,#######,,23,28315.34341,897,5388.366484,5628,27136.68338
1446,단순철거,단순철거,경상북도 청송군 현동면 개일리 12-11,36.2621782,129.0295971,#######,,23,27682.44655,897,3110.401634,5495,28858.81109
